"","Subject","session","Ensemble","Addend","Augend","rt","Accuracy","Response","ResponseType","Trial","Block"
"481",1,2,111,4,"G",3122,1,"K","true",60,4
"482",1,2,111,5,"A",1412,1,"F","true",61,4
"483",1,2,111,5,"A",1129,1,"E","true-1",62,4
"484",1,2,111,5,"I",3635,1,"O","true+1",63,4
"485",1,2,111,3,"E",1480,1,"H","true",64,4
"486",1,2,111,5,"G",2219,1,"L","true",65,4
"487",1,2,111,2,"I",1777,1,"L","true+1",66,4
"488",1,2,111,4,"G",1944,1,"J","true-1",67,4
"489",1,2,111,5,"I",3896,1,"N","true",68,4
"490",1,2,111,5,"I",4987,1,"N","true",69,4
"491",1,2,111,4,"C",3555,1,"G","true",70,4
"492",1,2,111,4,"C",2371,1,"F","true-1",71,4
"493",1,2,111,2,"I",3883,1,"K","true",72,4
"494",1,2,111,4,"I",2079,1,"M","true",73,4
"495",1,2,111,2,"C",1298,1,"E","true",74,4
"496",1,2,111,3,"I",2452,1,"K","true-1",75,4
"497",1,2,111,3,"I",2185,1,"L","true",76,4
"498",1,2,111,3,"A",1640,1,"C","true-1",77,4
"499",1,2,111,3,"A",1533,1,"E","true+1",78,4
"500",1,2,111,4,"I",2350,1,"N","true+1",79,4
"501",1,2,111,2,"K",2391,1,"N","true+1",80,4
"502",1,2,111,3,"K",2502,1,"N","true",81,4
"503",1,2,111,2,"G",1976,1,"J","true+1",82,4
"504",1,2,111,5,"C",4936,1,"H","true",83,4
"505",1,2,111,5,"A",1561,1,"F","true",84,4
"506",1,2,111,3,"C",2465,1,"G","true+1",85,4
"507",1,2,111,5,"C",4933,1,"G","true-1",86,4
"508",1,2,111,4,"I",3614,1,"M","true",87,4
"509",1,2,111,2,"A",1172,1,"B","true-1",88,4
"510",1,2,111,3,"A",1316,1,"D","true",89,4
"511",1,2,111,3,"K",2190,1,"N","true",90,4
"512",1,2,111,3,"C",1437,1,"F","true",91,4
"513",1,2,111,4,"A",1354,1,"F","true+1",92,4
"514",1,2,111,4,"K",4938,1,"N","true-1",93,4
"515",1,2,111,2,"C",1852,1,"F","true+1",94,4
"516",1,2,111,4,"G",3016,1,"L","true+1",95,4
"517",1,3,111,3,"I",1830,1,"K","true-1",1,2
"518",1,3,111,3,"A",1215,1,"D","true",2,2
"519",1,3,111,5,"G",3059,1,"L","true",3,2
"520",1,3,111,3,"E",1181,1,"G","true-1",4,2
"521",1,3,111,2,"I",955,1,"K","true",5,2
"522",1,3,111,5,"E",2435,1,"J","true",6,2
"523",1,3,111,4,"A",1935,1,"E","true",7,2
"524",1,3,111,4,"G",3940,1,"J","true-1",8,2
"525",1,3,111,2,"A",837,1,"C","true",9,2
"526",1,3,111,2,"G",1730,1,"H","true-1",10,2
"527",1,3,111,3,"G",2071,1,"J","true",11,2
"528",1,3,111,3,"A",1341,1,"D","true",12,2
"529",1,3,111,5,"G",1675,1,"M","true+1",13,2
"530",1,3,111,5,"I",3347,1,"M","true-1",14,2
"531",1,3,111,3,"C",2470,1,"G","true+1",16,2
"532",1,3,111,2,"C",2113,1,"E","true",17,2
"533",1,3,111,4,"G",2421,1,"L","true+1",18,2
"534",1,3,111,4,"A",1611,1,"E","true",19,2
"535",1,3,111,4,"I",1614,1,"L","true-1",20,2
"536",1,3,111,4,"K",2144,1,"O","true",21,2
"537",1,3,111,2,"K",2419,1,"M","true",22,2
"538",1,3,111,3,"K",1393,1,"M","true-1",23,2
"539",1,3,111,5,"A",1693,1,"F","true",24,2
"540",1,3,111,4,"C",3003,1,"F","true-1",25,2
"541",1,3,111,3,"C",1799,1,"F","true",26,2
"542",1,3,111,2,"E",1289,1,"F","true-1",27,2
"543",1,3,111,3,"K",5332,1,"N","true",29,2
"544",1,3,111,2,"C",1158,1,"E","true",30,2
"545",1,3,111,4,"K",1282,1,"O","true",33,2
"546",1,3,111,5,"A",2060,1,"G","true+1",34,2
"547",1,3,111,5,"G",2994,1,"L","true",35,2
"548",1,3,111,4,"E",2374,1,"H","true-1",36,2
"549",1,3,111,5,"C",3979,1,"G","true-1",38,2
"550",1,3,111,5,"I",3186,1,"N","true",39,2
"551",1,3,111,3,"C",1998,1,"E","true-1",40,2
"552",1,3,111,3,"G",2692,1,"J","true",42,2
"553",1,3,111,2,"I",1166,1,"J","true-1",43,2
"554",1,3,111,3,"G",5064,1,"K","true+1",46,2
"555",1,3,111,2,"G",1998,1,"I","true",47,2
"556",1,3,111,3,"E",2485,1,"H","true",49,2
"557",1,3,111,4,"A",2673,1,"D","true-1",51,2
"558",1,3,111,2,"E",1503,1,"G","true",53,2
"559",1,3,111,4,"C",3198,1,"H","true+1",54,2
"560",1,3,111,5,"E",4701,1,"K","true+1",56,2
"561",1,3,111,2,"E",2588,1,"H","true+1",57,2
"562",1,3,111,3,"I",3594,1,"M","true+1",58,2
"563",1,3,111,2,"C",2561,1,"F","true+1",60,2
"564",1,3,111,2,"G",2896,1,"I","true",61,2
"565",1,3,111,2,"A",1144,1,"B","true-1",62,2
"566",1,3,111,5,"I",4040,1,"O","true+1",63,2
"567",1,3,111,2,"K",1309,1,"L","true-1",65,2
"568",1,3,111,4,"I",3573,1,"M","true",66,2
"569",1,3,111,4,"I",1783,1,"N","true+1",67,2
"570",1,3,111,3,"G",5946,1,"I","true-1",68,2
"571",1,3,111,4,"G",4728,1,"K","true",69,2
"572",1,3,111,4,"K",2621,1,"P","true+1",70,2
"573",1,3,111,2,"A",2586,1,"C","true",71,2
"574",1,3,111,2,"E",1833,1,"G","true",72,2
"575",1,3,111,4,"C",3425,1,"G","true",73,2
"576",1,3,111,3,"A",2722,1,"C","true-1",74,2
"577",1,3,111,3,"E",2906,1,"H","true",75,2
"578",1,3,111,3,"I",2675,1,"L","true",76,2
"579",1,3,111,4,"A",3357,1,"F","true+1",77,2
"580",1,3,111,3,"K",2905,1,"O","true+1",78,2
"581",1,3,111,5,"C",4225,1,"I","true+1",79,2
"582",1,3,111,3,"E",2773,1,"I","true+1",80,2
"583",1,3,111,4,"G",4954,1,"K","true",81,2
"584",1,3,111,5,"A",1957,1,"F","true",82,2
"585",1,3,111,3,"C",2336,1,"F","true",83,2
"586",1,3,111,5,"C",2802,1,"H","true",84,2
"587",1,3,111,5,"E",3182,1,"J","true",85,2
"588",1,3,111,2,"C",2161,1,"D","true-1",86,2
"589",1,3,111,2,"I",2779,1,"L","true+1",87,2
"590",1,3,111,2,"I",1624,1,"K","true",88,2
"591",1,3,111,5,"I",3434,1,"N","true",89,2
"592",1,3,111,2,"K",2546,1,"N","true+1",90,2
"593",1,3,111,3,"A",1818,1,"E","true+1",91,2
"594",1,3,111,3,"I",2715,1,"L","true",92,2
"595",1,3,111,4,"K",4228,1,"N","true-1",93,2
"596",1,3,111,2,"A",1176,1,"D","true+1",94,2
"597",1,3,111,4,"E",3070,1,"J","true+1",95,2
"598",1,3,111,5,"A",2503,1,"E","true-1",96,2
"599",1,3,111,2,"C",1351,1,"D","true-1",2,3
"600",1,3,111,5,"C",2541,1,"H","true",3,3
"601",1,3,111,4,"K",2901,1,"P","true+1",4,3
"602",1,3,111,5,"G",3221,1,"L","true",5,3
"603",1,3,111,2,"A",1470,1,"D","true+1",6,3
"604",1,3,111,4,"A",1247,1,"E","true",7,3
"605",1,3,111,5,"E",2522,1,"J","true",8,3
"606",1,3,111,2,"E",3716,1,"G","true",9,3
"607",1,3,111,3,"K",1311,1,"N","true",10,3
"608",1,3,111,3,"A",1319,1,"D","true",11,3
"609",1,3,111,5,"E",3318,1,"I","true-1",12,3
"610",1,3,111,3,"I",2620,1,"L","true",13,3
"611",1,3,111,4,"K",4161,1,"N","true-1",14,3
"612",1,3,111,5,"G",4744,1,"M","true+1",15,3
"613",1,3,111,4,"C",2484,1,"G","true",16,3
"614",1,3,111,2,"E",1711,1,"H","true+1",17,3
"615",1,3,111,4,"K",2837,1,"O","true",18,3
"616",1,3,111,4,"I",3857,1,"M","true",19,3
"617",1,3,111,3,"E",1703,1,"I","true+1",21,3
"618",1,3,111,3,"E",3685,1,"G","true-1",22,3
"619",1,3,111,3,"K",1889,1,"N","true",23,3
"620",1,3,111,4,"C",4800,1,"F","true-1",25,3
"621",1,3,111,5,"A",1243,1,"F","true",26,3
"622",1,3,111,5,"A",1262,1,"F","true",27,3
"623",1,3,111,3,"G",5448,1,"I","true-1",28,3
"624",1,3,111,3,"C",1941,1,"F","true",29,3
"625",1,3,111,2,"C",1297,1,"F","true+1",30,3
"626",1,3,111,4,"E",3314,1,"I","true",31,3
"627",1,3,111,2,"C",1335,1,"E","true",32,3
"628",1,3,111,3,"E",1213,1,"H","true",33,3
"629",1,3,111,2,"E",1554,1,"F","true-1",34,3
"630",1,3,111,5,"G",7468,1,"L","true",36,3
"631",1,3,111,3,"G",1718,1,"J","true",37,3
"632",1,3,111,3,"A",1164,1,"D","true",38,3
"633",1,3,111,2,"I",1493,1,"J","true-1",40,3
"634",1,3,111,5,"E",2949,1,"J","true",41,3
"635",1,3,111,4,"I",2754,1,"L","true-1",42,3
"636",1,3,111,2,"K",1611,1,"N","true+1",45,3
"637",1,3,111,5,"C",6773,1,"I","true+1",46,3
"638",1,3,111,2,"G",1902,1,"I","true",47,3
"639",1,3,111,3,"C",1972,1,"E","true-1",48,3
"640",1,3,111,4,"I",2525,1,"M","true",49,3
"641",1,3,111,4,"G",3470,1,"K","true",50,3
"642",1,3,111,2,"I",2629,1,"L","true+1",51,3
"643",1,3,111,4,"A",4401,1,"F","true+1",52,3
"644",1,3,111,4,"G",2749,1,"J","true-1",53,3
"645",1,3,111,4,"A",3468,1,"D","true-1",54,3
"646",1,3,111,2,"I",2395,1,"K","true",55,3
"647",1,3,111,2,"A",2581,1,"C","true",57,3
"648",1,3,111,2,"G",2132,1,"H","true-1",58,3
"649",1,3,111,5,"C",3301,1,"H","true",60,3
"650",1,3,111,3,"I",1834,1,"K","true-1",61,3
"651",1,3,111,2,"K",2082,1,"M","true",62,3
"652",1,3,111,5,"I",2583,1,"N","true",63,3
"653",1,3,111,5,"E",7430,1,"K","true+1",64,3
"654",1,3,111,3,"G",5715,1,"J","true",66,3
"655",1,3,111,5,"A",1588,1,"G","true+1",67,3
"656",1,3,111,2,"A",2128,1,"B","true-1",70,3
"657",1,3,111,4,"E",3195,1,"I","true",71,3
"658",1,3,111,4,"G",4470,1,"L","true+1",72,3
"659",1,3,111,4,"C",4215,1,"G","true",73,3
"660",1,3,111,4,"K",3180,1,"O","true",74,3
"661",1,3,111,3,"C",3039,1,"F","true",75,3
"662",1,3,111,5,"A",5361,1,"E","true-1",76,3
"663",1,3,111,3,"K",2153,1,"O","true+1",77,3
"664",1,3,111,2,"G",3730,1,"I","true",78,3
"665",1,3,111,3,"C",2477,1,"G","true+1",79,3
"666",1,3,111,2,"K",2256,1,"L","true-1",80,3
"667",1,3,111,4,"A",2221,1,"E","true",81,3
"668",1,3,111,2,"K",2398,1,"M","true",83,3
"669",1,3,111,2,"E",1340,1,"G","true",84,3
"670",1,3,111,3,"A",2523,1,"E","true+1",85,3
"671",1,3,111,4,"C",2845,1,"H","true+1",86,3
"672",1,3,111,4,"G",2983,1,"K","true",87,3
"673",1,3,111,4,"E",2195,1,"H","true-1",88,3
"674",1,3,111,3,"K",1291,1,"M","true-1",89,3
"675",1,3,111,2,"C",2340,1,"E","true",90,3
"676",1,3,111,3,"I",1213,1,"L","true",91,3
"677",1,3,111,2,"I",1074,1,"K","true",92,3
"678",1,3,111,5,"C",2301,1,"G","true-1",93,3
"679",1,3,111,5,"I",5984,1,"N","true",94,3
"680",1,3,111,5,"I",2069,1,"M","true-1",95,3
"681",1,3,111,3,"I",2771,1,"M","true+1",96,3
"682",1,3,111,5,"E",7006,1,"K","true+1",1,4
"683",1,3,111,4,"A",1156,1,"E","true",2,4
"684",1,3,111,4,"G",2659,1,"K","true",3,4
"685",1,3,111,5,"I",2061,1,"M","true-1",6,4
"686",1,3,111,2,"A",1251,1,"D","true+1",7,4
"687",1,3,111,2,"K",2253,1,"N","true+1",8,4
"688",1,3,111,4,"I",2331,1,"N","true+1",9,4
"689",1,3,111,5,"E",2405,1,"I","true-1",10,4
"690",1,3,111,4,"K",2284,1,"P","true+1",11,4
"691",1,3,111,2,"G",1056,1,"I","true",12,4
"692",1,3,111,3,"A",969,1,"D","true",14,4
"693",1,3,111,3,"C",2017,1,"F","true",15,4
"694",1,3,111,2,"E",1440,1,"G","true",16,4
"695",1,3,111,4,"G",3154,1,"J","true-1",17,4
"696",1,3,111,2,"I",2719,1,"L","true+1",18,4
"697",1,3,111,4,"K",2223,1,"O","true",19,4
"698",1,3,111,4,"C",2422,1,"G","true",20,4
"699",1,3,111,5,"G",3868,1,"M","true+1",21,4
"700",1,3,111,3,"I",3952,1,"M","true+1",22,4
"701",1,3,111,2,"G",2216,1,"I","true",23,4
"702",1,3,111,2,"E",1120,1,"G","true",24,4
"703",1,3,111,3,"G",2344,1,"K","true+1",25,4
"704",1,3,111,3,"G",4655,1,"J","true",27,4
"705",1,3,111,5,"C",2823,1,"I","true+1",28,4
"706",1,3,111,3,"K",1211,1,"N","true",29,4
"707",1,3,111,4,"E",3520,1,"H","true-1",30,4
"708",1,3,111,2,"A",876,1,"C","true",31,4
"709",1,3,111,4,"E",1984,1,"I","true",32,4
"710",1,3,111,5,"A",1058,1,"F","true",33,4
"711",1,3,111,3,"G",1589,1,"I","true-1",34,4
"712",1,3,111,2,"A",1289,1,"B","true-1",35,4
"713",1,3,111,5,"I",4201,1,"N","true",36,4
"714",1,3,111,2,"K",2917,1,"L","true-1",37,4
"715",1,3,111,2,"C",2301,1,"E","true",38,4
"716",1,3,111,3,"C",1744,1,"F","true",39,4
"717",1,3,111,5,"E",3989,1,"J","true",40,4
"718",1,3,111,2,"C",2155,1,"F","true+1",42,4
"719",1,3,111,4,"I",2381,1,"L","true-1",43,4
"720",1,3,111,2,"I",1813,1,"K","true",44,4
"721",1,3,111,4,"A",2822,1,"E","true",45,4
"722",1,3,111,5,"I",3786,1,"O","true+1",46,4
"723",1,3,111,5,"C",2858,1,"G","true-1",47,4
"724",1,3,111,5,"C",2844,1,"H","true",48,4
"725",1,3,111,2,"I",1487,1,"J","true-1",49,4
"726",1,3,111,3,"E",1918,1,"H","true",50,4
"727",1,3,111,2,"A",1787,1,"C","true",51,4
"728",1,3,111,4,"A",1917,1,"D","true-1",52,4
"729",1,3,111,5,"E",2634,1,"J","true",53,4
"730",1,3,111,3,"K",2295,1,"O","true+1",54,4
"731",1,3,111,3,"I",1074,1,"L","true",55,4
"732",1,3,111,5,"G",3748,1,"L","true",56,4
"733",1,3,111,3,"A",997,1,"D","true",57,4
"734",1,3,111,5,"A",2340,1,"G","true+1",58,4
"735",1,3,111,3,"E",1677,1,"H","true",59,4
"736",1,3,111,2,"C",1684,1,"E","true",60,4
"737",1,3,111,4,"C",1860,1,"F","true-1",61,4
"738",1,3,111,2,"C",1555,1,"D","true-1",62,4
"739",1,3,111,2,"E",2064,1,"F","true-1",63,4
"740",1,3,111,3,"I",1214,1,"K","true-1",64,4
"741",1,3,111,4,"E",1635,1,"J","true+1",65,4
"742",1,3,111,5,"C",2477,1,"H","true",66,4
"743",1,3,111,3,"C",1155,1,"E","true-1",68,4
"744",1,3,111,2,"E",1130,1,"H","true+1",69,4
"745",1,3,111,2,"K",1756,1,"M","true",71,4
"746",1,3,111,2,"K",807,1,"M","true",72,4
"747",1,3,111,3,"I",1470,1,"L","true",73,4
"748",1,3,111,5,"I",4399,1,"N","true",74,4
"749",1,3,111,4,"G",3268,1,"L","true+1",75,4
"750",1,3,111,3,"E",2307,1,"I","true+1",76,4
"751",1,3,111,5,"A",1454,1,"F","true",77,4
"752",1,3,111,5,"G",3279,1,"K","true-1",78,4
"753",1,3,111,4,"G",2677,1,"K","true",79,4
"754",1,3,111,4,"E",2054,1,"I","true",82,4
"755",1,3,111,3,"G",3797,1,"J","true",83,4
"756",1,3,111,3,"C",2082,1,"G","true+1",85,4
"757",1,3,111,4,"C",2464,1,"G","true",86,4
"758",1,3,111,3,"E",1940,1,"G","true-1",87,4
"759",1,3,111,2,"G",2023,1,"H","true-1",88,4
"760",1,3,111,2,"G",2350,1,"J","true+1",89,4
"761",1,3,111,4,"I",2256,1,"M","true",90,4
"762",1,3,111,4,"K",1869,1,"N","true-1",91,4
"763",1,3,111,4,"I",2308,1,"M","true",92,4
"764",1,3,111,3,"K",2263,1,"N","true",93,4
"765",1,3,111,3,"A",1620,1,"E","true+1",94,4
"766",1,3,111,4,"C",1646,1,"H","true+1",95,4
"767",1,3,111,2,"I",1007,1,"K","true",96,4
"768",1,4,111,4,"A",2234,1,"E","true",1,2
"769",1,4,111,4,"E",1904,1,"J","true+1",2,2
"770",1,4,111,2,"G",1650,1,"J","true+1",3,2
"771",1,4,111,3,"K",1934,1,"N","true",4,2
"772",1,4,111,3,"I",1440,1,"M","true+1",5,2
"773",1,4,111,5,"G",2773,1,"L","true",6,2
"774",1,4,111,4,"I",1781,1,"M","true",7,2
"775",1,4,111,3,"G",2268,1,"J","true",8,2
"776",1,4,111,5,"I",4576,1,"O","true+1",9,2
"777",1,4,111,3,"C",1752,1,"E","true-1",10,2
"778",1,4,111,3,"K",1872,1,"N","true",11,2
"779",1,4,111,4,"C",1844,1,"G","true",12,2
"780",1,4,111,4,"C",1609,1,"H","true+1",13,2
"781",1,4,111,3,"A",1239,1,"C","true-1",14,2
"782",1,4,111,4,"A",970,1,"E","true",16,2
"783",1,4,111,4,"K",1506,1,"O","true",17,2
"784",1,4,111,4,"A",933,1,"F","true+1",18,2
"785",1,4,111,4,"G",1598,1,"K","true",19,2
"786",1,4,111,2,"I",1420,1,"K","true",20,2
"787",1,4,111,3,"A",1074,1,"E","true+1",21,2
"788",1,4,111,2,"G",1109,1,"I","true",22,2
"789",1,4,111,2,"A",872,1,"B","true-1",23,2
"790",1,4,111,5,"E",2740,1,"K","true+1",24,2
"791",1,4,111,2,"I",1045,1,"J","true-1",25,2
"792",1,4,111,4,"K",1977,1,"P","true+1",26,2
"793",1,4,111,2,"E",2075,1,"F","true-1",28,2
"794",1,4,111,4,"G",3015,1,"K","true",29,2
"795",1,4,111,3,"I",1117,1,"K","true-1",30,2
"796",1,4,111,5,"E",2112,1,"I","true-1",31,2
"797",1,4,111,2,"C",1994,1,"F","true+1",32,2
"798",1,4,111,2,"A",1241,1,"D","true+1",33,2
"799",1,4,111,5,"C",2454,1,"G","true-1",34,2
"800",1,4,111,3,"C",2482,1,"G","true+1",35,2
"801",1,4,111,4,"E",1982,1,"H","true-1",36,2
"802",1,4,111,5,"G",2589,1,"K","true-1",37,2
"803",1,4,111,2,"K",804,1,"M","true",38,2
"804",1,4,111,3,"G",1698,1,"K","true+1",39,2
"805",1,4,111,5,"I",2397,1,"N","true",40,2
"806",1,4,111,4,"I",3019,1,"L","true-1",41,2
"807",1,4,111,3,"C",1633,1,"F","true",42,2
"808",1,4,111,3,"E",1134,1,"H","true",43,2
"809",1,4,111,3,"E",1167,1,"I","true+1",44,2
"810",1,4,111,2,"G",991,1,"I","true",45,2
"811",1,4,111,2,"E",918,1,"G","true",46,2
"812",1,4,111,5,"A",1376,1,"F","true",47,2
"813",1,4,111,3,"E",1000,1,"H","true",48,2
"814",1,4,111,2,"I",1246,1,"K","true",49,2
"815",1,4,111,4,"I",2282,1,"N","true+1",51,2
"816",1,4,111,4,"A",1278,1,"D","true-1",52,2
"817",1,4,111,2,"A",953,1,"C","true",53,2
"818",1,4,111,2,"C",1617,1,"E","true",54,2
"819",1,4,111,4,"E",1247,1,"I","true",55,2
"820",1,4,111,5,"E",1867,1,"J","true",56,2
"821",1,4,111,2,"G",1839,1,"H","true-1",57,2
"822",1,4,111,3,"K",2116,1,"O","true+1",58,2
"823",1,4,111,2,"E",1166,1,"G","true",59,2
"824",1,4,111,3,"I",1134,1,"L","true",60,2
"825",1,4,111,3,"G",1855,1,"J","true",61,2
"826",1,4,111,5,"I",2537,1,"N","true",63,2
"827",1,4,111,5,"E",3474,1,"J","true",64,2
"828",1,4,111,3,"K",1318,1,"M","true-1",65,2
"829",1,4,111,5,"C",2096,1,"H","true",66,2
"830",1,4,111,2,"E",1194,1,"H","true+1",67,2
"831",1,4,111,5,"A",2420,1,"G","true+1",69,2
"832",1,4,111,5,"C",2210,1,"I","true+1",70,2
"833",1,4,111,2,"K",1224,1,"M","true",71,2
"834",1,4,111,5,"I",1446,1,"M","true-1",72,2
"835",1,4,111,2,"I",1163,1,"L","true+1",73,2
"836",1,4,111,4,"E",1578,1,"I","true",74,2
"837",1,4,111,4,"C",1797,1,"G","true",76,2
"838",1,4,111,5,"G",2561,1,"L","true",78,2
"839",1,4,111,3,"I",2073,1,"L","true",79,2
"840",1,4,111,2,"K",1141,1,"N","true+1",80,2
"841",1,4,111,3,"A",1190,1,"D","true",81,2
"842",1,4,111,4,"C",2789,1,"F","true-1",82,2
"843",1,4,111,3,"E",1252,1,"G","true-1",85,2
"844",1,4,111,2,"K",1136,1,"L","true-1",86,2
"845",1,4,111,5,"G",2465,1,"M","true+1",87,2
"846",1,4,111,5,"A",1336,1,"F","true",89,2
"847",1,4,111,3,"G",2641,1,"I","true-1",90,2
"848",1,4,111,3,"A",934,1,"D","true",91,2
"849",1,4,111,2,"A",911,1,"C","true",92,2
"850",1,4,111,2,"C",1017,1,"E","true",93,2
"851",1,4,111,4,"K",2702,1,"N","true-1",94,2
"852",1,4,111,3,"C",1777,1,"F","true",95,2
"853",1,4,111,2,"C",1225,1,"D","true-1",96,2
"854",1,4,111,4,"A",3134,1,"D","true-1",1,3
"855",1,4,111,4,"K",1551,1,"P","true+1",2,3
"856",1,4,111,5,"A",3040,1,"G","true+1",3,3
"857",1,4,111,3,"K",2821,1,"O","true+1",4,3
"858",1,4,111,4,"I",1425,1,"L","true-1",7,3
"859",1,4,111,3,"A",2663,1,"C","true-1",8,3
"860",1,4,111,2,"G",1963,1,"I","true",9,3
"861",1,4,111,5,"A",2331,1,"F","true",10,3
"862",1,4,111,5,"I",3564,1,"M","true-1",11,3
"863",1,4,111,2,"G",1500,1,"J","true+1",12,3
"864",1,4,111,2,"K",1086,1,"L","true-1",13,3
"865",1,4,111,3,"E",2849,1,"I","true+1",14,3
"866",1,4,111,4,"G",2718,1,"K","true",15,3
"867",1,4,111,3,"I",1680,1,"K","true-1",16,3
"868",1,4,111,4,"A",1155,1,"E","true",19,3
"869",1,4,111,3,"C",1268,1,"F","true",20,3
"870",1,4,111,4,"C",4623,1,"G","true",22,3
"871",1,4,111,5,"I",3637,1,"O","true+1",23,3
"872",1,4,111,3,"A",1266,1,"D","true",24,3
"873",1,4,111,5,"G",2686,1,"K","true-1",25,3
"874",1,4,111,2,"A",1393,1,"C","true",26,3
"875",1,4,111,5,"C",2519,1,"G","true-1",28,3
"876",1,4,111,2,"E",1313,1,"G","true",29,3
"877",1,4,111,3,"C",2201,1,"G","true+1",31,3
"878",1,4,111,2,"K",911,1,"M","true",32,3
"879",1,4,111,5,"E",3993,1,"J","true",33,3
"880",1,4,111,2,"C",1224,1,"D","true-1",34,3
"881",1,4,111,2,"I",2150,1,"L","true+1",35,3
"882",1,4,111,3,"E",1054,1,"H","true",36,3
"883",1,4,111,5,"I",2579,1,"N","true",37,3
"884",1,4,111,2,"G",1674,1,"H","true-1",38,3
"885",1,4,111,4,"I",1606,1,"M","true",39,3
"886",1,4,111,3,"K",1380,1,"N","true",40,3
"887",1,4,111,2,"I",1147,1,"K","true",41,3
"888",1,4,111,3,"I",1804,1,"M","true+1",42,3
"889",1,4,111,2,"E",1026,1,"G","true",43,3
"890",1,4,111,2,"A",952,1,"B","true-1",44,3
"891",1,4,111,5,"G",1932,1,"L","true",46,3
"892",1,4,111,4,"A",1869,1,"E","true",47,3
"893",1,4,111,5,"C",2593,1,"H","true",48,3
"894",1,4,111,2,"A",984,1,"C","true",49,3
"895",1,4,111,5,"C",3567,1,"H","true",50,3
"896",1,4,111,3,"C",1919,1,"E","true-1",51,3
"897",1,4,111,5,"A",1167,1,"F","true",53,3
"898",1,4,111,4,"C",1599,1,"G","true",54,3
"899",1,4,111,5,"E",2909,1,"K","true+1",55,3
"900",1,4,111,4,"I",1672,1,"M","true",56,3
"901",1,4,111,3,"A",1939,1,"E","true+1",57,3
"902",1,4,111,4,"C",2085,1,"H","true+1",58,3
"903",1,4,111,4,"K",2432,1,"O","true",59,3
"904",1,4,111,2,"C",1869,1,"E","true",60,3
"905",1,4,111,2,"I",1905,1,"K","true",61,3
"906",1,4,111,2,"C",1427,1,"F","true+1",62,3
"907",1,4,111,3,"G",2024,1,"J","true",63,3
"908",1,4,111,5,"E",2245,1,"J","true",65,3
"909",1,4,111,2,"A",985,1,"D","true+1",66,3
"910",1,4,111,3,"E",1360,1,"G","true-1",67,3
"911",1,4,111,4,"G",1800,1,"L","true+1",68,3
"912",1,4,111,4,"G",1086,1,"K","true",69,3
"913",1,4,111,3,"K",945,1,"M","true-1",70,3
"914",1,4,111,4,"E",1354,1,"I","true",71,3
"915",1,4,111,2,"E",1202,1,"H","true+1",72,3
"916",1,4,111,3,"A",913,1,"D","true",73,3
"917",1,4,111,3,"K",1594,1,"N","true",74,3
"918",1,4,111,4,"K",2377,1,"N","true-1",75,3
"919",1,4,111,2,"E",1032,1,"F","true-1",76,3
"920",1,4,111,3,"I",1549,1,"L","true",77,3
"921",1,4,111,4,"G",3111,1,"J","true-1",81,3
"922",1,4,111,5,"E",1769,1,"I","true-1",82,3
"923",1,4,111,4,"E",2801,1,"J","true+1",83,3
"924",1,4,111,3,"G",2015,1,"K","true+1",84,3
"925",1,4,111,3,"C",1325,1,"F","true",85,3
"926",1,4,111,3,"I",903,1,"L","true",86,3
"927",1,4,111,4,"E",1665,1,"H","true-1",87,3
"928",1,4,111,5,"G",1917,1,"L","true",88,3
"929",1,4,111,5,"G",1359,1,"M","true+1",89,3
"930",1,4,111,2,"K",1127,1,"N","true+1",90,3
"931",1,4,111,3,"E",1608,1,"H","true",91,3
"932",1,4,111,2,"I",1399,1,"J","true-1",92,3
"933",1,4,111,2,"K",1687,1,"M","true",94,3
"934",1,4,111,3,"G",1715,1,"J","true",95,3
"935",1,4,111,4,"I",2588,1,"N","true+1",96,3
"936",1,4,111,3,"A",952,1,"D","true",1,4
"937",1,4,111,2,"I",1120,1,"L","true+1",2,4
"938",1,4,111,2,"C",1218,1,"D","true-1",3,4
"939",1,4,111,4,"A",1192,1,"D","true-1",5,4
"940",1,4,111,5,"I",1579,1,"N","true",7,4
"941",1,4,111,4,"I",2122,1,"L","true-1",8,4
"942",1,4,111,4,"G",1588,1,"K","true",9,4
"943",1,4,111,5,"G",2515,1,"M","true+1",10,4
"944",1,4,111,4,"I",2509,1,"M","true",11,4
"945",1,4,111,5,"A",951,1,"F","true",12,4
"946",1,4,111,4,"E",1168,1,"I","true",13,4
"947",1,4,111,3,"K",1104,1,"M","true-1",14,4
"948",1,4,111,2,"E",1074,1,"G","true",15,4
"949",1,4,111,3,"I",1382,1,"L","true",16,4
"950",1,4,111,3,"A",893,1,"E","true+1",17,4
"951",1,4,111,5,"I",2984,1,"M","true-1",18,4
"952",1,4,111,3,"K",991,1,"N","true",19,4
"953",1,4,111,5,"G",2054,1,"K","true-1",20,4
"954",1,4,111,2,"K",963,1,"M","true",21,4
"955",1,4,111,5,"G",1818,1,"L","true",22,4
"956",1,4,111,4,"E",2048,1,"J","true+1",23,4
"957",1,4,111,2,"I",941,1,"K","true",24,4
"958",1,4,111,4,"C",2214,1,"G","true",25,4
"959",1,4,111,2,"A",763,1,"C","true",26,4
"960",1,4,111,2,"C",747,1,"E","true",27,4
"961",1,4,111,5,"G",1102,1,"L","true",29,4
"962",1,4,111,3,"I",1504,1,"M","true+1",30,4
